24,기초교양,1110004,4,학술적글쓰기와발표,3-3-0-0,사고와 표현,춘천캠퍼스/경영대학/관광경영학과/1  춘천캠퍼스/경영대학/국제무역학과/1  춘천캠퍼스/경영대학/경영·회계학부/1  춘천캠퍼스/경영대학/경제·정보통계학부/1                                                    ,40,교양교육원,,,400578,김광섭,강사,"월5,목5(60주년기념관 703)",,N,,N
25,기초교양,1110004,5,학술적글쓰기와발표,3-3-0-0,사고와 표현,춘천캠퍼스/경영대학/관광경영학과/1  춘천캠퍼스/경영대학/국제무역학과/1  춘천캠퍼스/경영대학/경영·회계학부/1  춘천캠퍼스/경영대학/경제·정보통계학부/1                                                    ,40,교양교육원,,,400567,장정수,강사,"월,6,목6(60주년기념관 703)",,N,,N
26,기초교양,1110004,6,학술적글쓰기와발표,3-3-0-0,사고와 표현,춘천캠퍼스/경영대학/관광경영학과/1  춘천캠퍼스/경영대학/국제무역학과/1  춘천캠퍼스/경영대학/경영·회계학부/1  춘천캠퍼스/경영대학/경제·정보통계학부/1                                                    ,40,교양교육원,,,401377,이주영,강사,"월5,목5(60주년기념관 313)",,N,,N
27,기초교양,1110004,7,학술적글쓰기와발표,3-3-0-0,사고와 표현,춘천캠퍼스/농업생명과학대학/지역건설공학과/1  춘천캠퍼스/농업생명과학대학/생물자원과학부/1  춘천캠퍼스/농업생명과학대학/환경융합학부/1  춘천캠퍼스/농업생명과학대학/바이오산업공학부/1  춘천캠퍼스/농업생명과학대학/원예·농업자원경제학부/1                                                  ,40,교양교육원,,,401380,채근병,강사,"월2,목2(60주년기념관 314)",,N,,N
28,기초교양,1110004,8,학술적글쓰기와발표,3-3-0-0,사고와 표현,춘천캠퍼스/농업생명과학대학/지역건설공학과/1  춘천캠퍼스/농업생명과학대학/생물자원과학부/1  춘천캠퍼스/농업생명과학대학/환경융합학부/1  춘천캠퍼스/농업생명과학대학/바이오산업공학부/1  춘천캠퍼스/농업생명과학대학/원예·농업자원경제학부/1                                                  ,40,교양교육원,,,400434,홍단비,강사,"월2,목2(60주년기념관 703)",,N,,N
29,기초교양,1110004,9,학술적글쓰기와발표,3-3-0-0,사고와 표현,춘천캠퍼스/농업생명과학대학/지역건설공학과/1  춘천캠퍼스/농업생명과학대학/생물자원과학부/1  춘천캠퍼스/농업생명과학대학/환경융합학부/1  춘천캠퍼스/농업생명과학대학/바이오산업공학부/1  춘천캠퍼스/농업생명과학대학/원예·농업자원경제학부/1                                                  ,40,교양교육원,,,400569,김옥영,강사,"월3,목3(60주년기념관 703)",,N,,N
30,기초교양,1110004,10,학술적글쓰기와발표,3-3-0-0,사고와 표현,춘천캠퍼스/동물생명과학대학/동물자원과학과/1  춘천캠퍼스/동물생명과학대학/동물산업융합학과/1  춘천캠퍼스/동물생명과학대학/동물응용과학과/1                                                      ,40,교양교육원,,,400569,김옥영,강사,"월1,목1(60주년기념관 703)",,N,,N
31,기초교양,1110004,11,학술적글쓰기와발표,3-3-0-0,사고와 표현,춘천캠퍼스/동물생명과학대학/동물자원과학과/1  춘천캠퍼스/동물생명과학대학/동물산업융합학과/1  춘천캠퍼스/동물생명과학대학/동물응용과학과/1                                                      ,40,교양교육원,,,401378,성은혜,강사,"월2,목2(60주년기념관 704)",,N,,N
32,기초교양,1110004,12,학술적글쓰기와발표,3-3-0-0,사고와 표현,춘천캠퍼스/문화예술·공과대학/건축학과(5년제)/1  춘천캠퍼스/문화예술·공과대학/건축·토목·환경공학부/1  춘천캠퍼스/문화예술·공과대학/에너지자원·산업공학부/1  춘천캠퍼스/문화예술·공과대학/기계의용·메카트로닉스공학부/1  춘천캠퍼스/문화예술·공과대학/화공·생물공학부/1  춘천캠퍼스/문화예술·공과대학/배터리융합공학과/1                                                ,40,교양교육원,,,400576,이학주,강사,"화1,2,수3(60주년기념관 314)",,N,,N
33,기초교양,1110004,13,학술적글쓰기와발표,3-3-0-0,사고와 표현,춘천캠퍼스/문화예술·공과대학/건축학과(5년제)/1  춘천캠퍼스/문화예술·공과대학/건축·토목·환경공학부/1  춘천캠퍼스/문화예술·공과대학/에너지자원·산업공학부/1  춘천캠퍼스/문화예술·공과대학/기계의용·메카트로닉스공학부/1  춘천캠퍼스/문화예술·공과대학/화공·생물공학부/1  춘천캠퍼스/문화예술·공과대학/배터리융합공학과/1                                                ,40,교양교육원,,,400574,최종환,강사,"화1,2,수3(60주년기념관 703)",,N,,N
34,기초교양,1110004,14,학술적글쓰기와발표,3-3-0-0,사고와 표현,춘천캠퍼스/문화예술·공과대학/건축학과(5년제)/1  춘천캠퍼스/문화예술·공과대학/건축·토목·환경공학부/1  춘천캠퍼스/문화예술·공과대학/에너지자원·산업공학부/1  춘천캠퍼스/문화예술·공과대학/기계의용·메카트로닉스공학부/1  춘천캠퍼스/문화예술·공과대학/화공·생물공학부/1  춘천캠퍼스/문화예술·공과대학/배터리융합공학과/1                                                ,40,교양교육원,,,400435,심재욱,강사,"화1,2,수1(60주년기념관 301)",,N,,N
35,기초교양,1110004,15,학술적글쓰기와발표,3-3-0-0,사고와 표현,춘천캠퍼스/문화예술·공과대학/건축학과(5년제)/1  춘천캠퍼스/문화예술·공과대학/건축·토목·환경공학부/1  춘천캠퍼스/문화예술·공과대학/에너지자원·산업공학부/1  춘천캠퍼스/문화예술·공과대학/기계의용·메카트로닉스공학부/1  춘천캠퍼스/문화예술·공과대학/화공·생물공학부/1  춘천캠퍼스/문화예술·공과대학/배터리융합공학과/1                                                ,40,교양교육원,,,400576,이학주,강사,"화3,4,수4(60주년기념관 314)",,N,,N
36,기초교양,1110004,16,학술적글쓰기와발표,3-3-0-0,사고와 표현,춘천캠퍼스/문화예술·공과대학/건축학과(5년제)/1  춘천캠퍼스/문화예술·공과대학/건축·토목·환경공학부/1  춘천캠퍼스/문화예술·공과대학/에너지자원·산업공학부/1  춘천캠퍼스/문화예술·공과대학/기계의용·메카트로닉스공학부/1  춘천캠퍼스/문화예술·공과대학/화공·생물공학부/1  춘천캠퍼스/문화예술·공과대학/배터리융합공학과/1                                                ,40,교양교육원,,,400435,심재욱,강사,"화3,4,수4(60주년기념관 703)",,N,,N
37,기초교양,1110004,17,학술적글쓰기와발표,3-3-0-0,사고와 표현,춘천캠퍼스/문화예술·공과대학/디자인학과/1  춘천캠퍼스/문화예술·공과대학/무용학과/1  춘천캠퍼스/문화예술·공과대학/미술학과/1  춘천캠퍼스/문화예술·공과대학/영상문화학과/1  춘천캠퍼스/문화예술·공과대학/음악학과/1  춘천캠퍼스/문화예술·공과대학/스포츠과학과/1                                                ,40,교양교육원,,,400434,홍단비,강사,"월4,목4(60주년기념관 703)",,N,,N
38,기초교양,1110004,18,학술적글쓰기와발표,3-3-0-0,사고와 표현,춘천캠퍼스/문화예술·공과대학/디자인학과/1  춘천캠퍼스/문화예술·공과대학/무용학과/1  춘천캠퍼스/문화예술·공과대학/미술학과/1  춘천캠퍼스/문화예술·공과대학/영상문화학과/1  춘천캠퍼스/문화예술·공과대학/음악학과/1  춘천캠퍼스/문화예술·공과대학/스포츠과학과/1                                                ,40,교양교육원,,,400578,김광섭,강사,"월4,목4(60주년기념관 314)",,N,,N
39,기초교양,1110004,19,학술적글쓰기와발표,3-3-0-0,사고와 표현,춘천캠퍼스/사범대학/가정교육과/1  춘천캠퍼스/사범대학/과학교육학부/1  춘천캠퍼스/사범대학/수학교육과/1  춘천캠퍼스/약학대학/약학과/1  춘천캠퍼스/의생명과학대학/생물의소재공학과/1                                                  ,40,교양교육원,,,400573,함복희,강사,"수1,2,금3(60주년기념관 314)",,N,,N
40,기초교양,1110004,20,학술적글쓰기와발표,3-3-0-0,사고와 표현,춘천캠퍼스/사범대학/가정교육과/1  춘천캠퍼스/사범대학/과학교육학부/1  춘천캠퍼스/사범대학/수학교육과/1  춘천캠퍼스/약학대학/약학과/1  춘천캠퍼스/의생명과학대학/생물의소재공학과/1                                                  ,40,교양교육원,,,400576,이학주,강사,"수1,2,금3(60주년기념관 703)",,N,,N
41,기초교양,1110004,21,학술적글쓰기와발표,3-3-0-0,사고와 표현,춘천캠퍼스/독립학부/자유전공학부/자유전공학부(자연계열)1                                                          ,40,교양교육원,,,108430,김우주,전임교원,"월2,목2(60주년기념관 301)",,N,,N
42,기초교양,1120001,1,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/간호대학/간호학과/1                                                          ,30,교양교육원,,,401374,강선자,강사,"월,5,목5(60주년기념관 312)",,N,,N
43,기초교양,1120001,2,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/간호대학/간호학과/1                                                          ,30,교양교육원,,,401374,강선자,강사,"월,6,목6(60주년기념관 312)",,N,,N
44,기초교양,1120001,3,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/간호대학/간호학과/1                                                          ,30,교양교육원,,,400943,곽태원,강사,"월6,목6(60주년기념관 315)",,N,,N
45,기초교양,1120001,4,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/경영대학/경영·회계학부/1                                                          ,30,교양교육원,,,400597,김미자,강사,"월1,목1(60주년기념관 313)",,N,,N
46,기초교양,1120001,5,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/경영대학/경영·회계학부/1                                                          ,30,교양교육원,,,401372,이송이,강사,"월1,목1(60주년기념관 209)",,N,,N
47,기초교양,1120001,6,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/경영대학/경영·회계학부/1                                                          ,30,교양교육원,,,400593,박용준,강사,"월1,목1(60주년기념관 315)",,N,,N
48,기초교양,1120001,7,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/경영대학/경영·회계학부/1                                                          ,30,교양교육원,,,400593,박용준,강사,"월2,목2(60주년기념관 315)",,N,,N
49,기초교양,1120001,8,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/경영대학/경영·회계학부/1                                                          ,30,교양교육원,,,400587,하재선,강사,"월2,목,2(60주년기념관 312)",,N,,N
50,기초교양,1120001,9,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/경영대학/경영·회계학부/1                                                          ,30,교양교육원,,,108346,최윤정,전임교원,"월1,목1(60주년기념관 402)",,N,,N
51,기초교양,1120001,10,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/경영대학/경영·회계학부/1                                                          ,30,교양교육원,,,400587,하재선,강사,"월1,목1(60주년기념관 312)",,N,,N
52,기초교양,1120001,11,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/경영대학/경제·정보통계학부/1                                                          ,30,교양교육원,,,400591,장은영,강사,"수6,7,금1(60주년기념관 208)",,N,,N
53,기초교양,1120001,12,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/경영대학/경제·정보통계학부/1                                                          ,30,교양교육원,,,400589,김소희,강사,"수6,7,금1(60주년기념관 209)",,N,,N
54,기초교양,1120001,13,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/경영대학/관광경영학과/1                                                          ,30,교양교육원,,,400591,장은영,강사,"수8,9,금2(60주년기념관 208)",,N,,N
55,기초교양,1120001,14,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/경영대학/국제무역학과/1                                                          ,30,교양교육원,,,401372,이송이,강사,"월2,목2(60주년기념관 209)",,N,,N
56,기초교양,1120001,15,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/경영대학/국제무역학과/1                                                          ,30,교양교육원,,,108346,최윤정,전임교원,"월2,목2(60주년기념관 402)",,N,,N
57,기초교양,1120001,16,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/경영대학/관광경영학과/1  춘천캠퍼스/경영대학/경제·정보통계학부/1                                                        ,30,교양교육원,,,400583,김영지,강사,"수8,9,금2(60주년기념관 209)",,N,,N
58,기초교양,1120001,17,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/농업생명과학대학/스마트팜농산업학과/1                                                          ,30,교양교육원,,,400590,이철희,강사,"토1,2,3(자5호관 305)",,N,,N
59,기초교양,1120001,18,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/농업생명과학대학/바이오산업공학부/1                                                          ,30,교양교육원,,,400594,이제원,강사,"화1,2,수2(60주년기념관 502)",,N,,N
60,기초교양,1120001,19,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/농업생명과학대학/바이오산업공학부/1                                                          ,30,교양교육원,,,400584,서병철,강사,"화1,2,수2(60주년기념관 503)",,N,,N
61,기초교양,1120001,20,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/농업생명과학대학/생물자원과학부/1                                                          ,30,교양교육원,,,400590,이철희,강사,"수,8,9,금2(60주년기념관 402)",,N,,N
62,기초교양,1120001,21,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/농업생명과학대학/원예·농업자원경제학부/1                                                          ,30,교양교육원,,,400595,김효실,강사,"수6,7,금1(60주년기념관 315)",,N,,N
63,기초교양,1120001,22,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/농업생명과학대학/원예·농업자원경제학부/1                                                          ,30,교양교육원,,,400590,이철희,강사,"수6,7,금1(60주년기념관 402)",,N,,N
64,기초교양,1120001,23,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/농업생명과학대학/지역건설공학과/1                                                          ,30,교양교육원,,,400598,김경미,강사,"화1,2,수5(60주년기념관 209)",,N,,N
